5	102.699	8.41164
5	115.623	4.78934
5	97.8686	8.01008
5	96.905	8.77048
5	130.479	0.858583
5	75.8309	26.9938
5	81.4676	20.9061
5	84.1143	18.1648
5	127.388	1.50247
5	106.061	4.71002
5	89.5342	13.0988
5	107.214	7.43367
5	59.06	44.8574
5	116.392	2.7479
5	116.901	2.2433
5	94.9884	9.78254
5	90.8784	12.0952
5	105.904	5.16319
5	105.633	4.9807
5	126.048	1.31929
5	102.291	6.13771
5	90.5864	11.9989
5	93.0467	10.8491
5	86.1808	20.2359
5	110.431	3.69628
5	101.586	6.81266
5	101.759	7.42238
5	88.8718	12.5978
5	88.9138	12.5423
5	111.047	3.58867
5	123.296	1.40142
5	92.6235	10.4837
5	112.659	3.02369
5	125.115	2.02141
5	103.364	5.64053
5	109.563	3.91825
5	117.832	2.47052
5	78.5079	22.1054
5	87.4832	14.2845
5	135.895	0.532298
5	104.383	6.13294
5	123.433	1.45133
5	75.1826	28.8217
5	109.969	3.64803
5	99.5846	6.9376
5	102.805	6.19272
5	100.453	7.1274
5	126.561	1.10615
5	99.1411	7.68885
5	80.9929	20.8846
5	111.482	3.52612
5	82.5081	19.9023
5	105.352	6.1307
5	103.526	5.70892
5	110.789	3.72142
5	121.29	2.09944
5	95.9474	9.07844
5	82.9349	19.152
5	94.6661	9.67532
5	105.671	4.83739
5	81.3134	19.3024
5	93.7767	10.1475
5	82.0028	20.2918
5	121.788	2.37894
5	83.2815	19.1815
5	72.938	28.822
5	107.786	4.27934
5	81.4987	25.7777
5	128.231	1.27136
5	102.143	6.19583
5	108.983	3.92758
5	81.9465	20.6579
5	123.029	1.43091
5	116.132	3.03576
5	95.2663	9.99181
5	88.7566	13.7875
5	174.78	0.0166063
5	77.5687	22.9226
5	112.186	3.12101
5	75.8543	25.1947
5	67.48	32.0359
5	113.731	2.88565
5	106.767	4.67488
5	74.231	27.2042
5	84.8485	17.5373
5	101.225	6.50031
5	72.4007	29.1811
5	115.056	2.76541
5	116.606	2.32309
5	90.1546	12.9361
5	76.2323	24.953
5	107.92	5.24271
5	84.472	17.608
5	132.826	0.683707
5	98.2977	8.51216
5	102.346	6.12634
5	114.748	2.70054
5	80.2883	21.9868
5	112.285	3.47088
5	109.448	9.21758
5	104.898	5.34639
5	63.4421	36.6567
5	101.939	6.12269
5	88.2224	14.1519
5	146.694	0.366618
5	96.5183	8.92763
5	104.784	5.52583
5	123.264	1.95193
5	88.3758	13.8345
5	99.7831	6.88181
5	110.896	3.67415
5	110.464	3.69572
5	142.731	0.326001
5	105.022	5.72582
5	106.271	4.74209
5	113.381	5.45855
5	78.8822	22.6918
5	106.257	5.00766
5	127.917	0.992582
5	85.6189	16.8551
5	94.3405	9.47891
5	87.6254	14.984
5	96.0031	8.44949
5	92.4342	10.3793
5	119.201	1.9128
5	120.023	1.81662
5	88.4595	13.3065
5	88.6957	14.0078
5	147.659	0.203984
5	89.4245	13.1627
5	98.8637	7.28971
5	100.522	6.77431
5	82.2779	19.556
5	90.5453	12.8322
5	94.486	9.38889
5	89.895	13.0948
5	85.0052	17.4449
5	137.001	1.00304
5	117.463	3.45311
5	84.4892	18.7525
5	109.273	3.93671
5	122.041	1.54476
5	117.823	2.7061
5	92.3468	11.1982
5	96.4172	8.59082
5	93.5419	10.378
5	102.275	6.01977
5	82.8215	19.4685
5	95.5372	9.02152
5	100.493	7.08425
5	116.642	2.51151
5	109.105	4.13363
5	118.55	4.23027
5	103.638	5.61645
5	105.876	5.16328
5	99.5826	6.9597
5	108.521	4.22733
5	107.174	4.53668
5	101.963	6.09693
5	66.2435	55.861
5	97.036	7.9802
