10	120.559	0	139.16	101.958			9	71.3148	27.921	82.5811	60.0486		8	106.751	2.26043	78.9537	134.549		1	99.8646	24.5198	121.225	78.5042			2	86.9819	15.9862	80.7981	93.1657									0.013226311	0.003361281		0.000355906	0.029454822	
10	139.472	0	129.662	149.282			9	71.8888	27.3624	60.1059	83.6717		8	75.9062	26.1266	87.4564	64.3561		1	91.4454	23.7104	100.905	81.9855			2	99.6583	10.5424	85.914	113.403									0.021168183	0.006414323		0.032451462	0.033518909	
10	177.288	0	151.196	203.379			9	72.9972	26.2834	68.807	77.1874		8	63.7673	35.3734	73.1119	54.4228		1	95.5972	23.266	111.443	79.751			2	109.244	6.63486	108.843	109.646									0.030273403	9.25491E-05		0.020197804	0.006614635	
10	167.331	0	103.887	230.776			9	73.6044	25.6925	79.2839	67.9249		8	86.0739	14.5131	71.605	100.543		1	83.5871	22.5587	75.1942	91.98			2	99.3823	10.5069	87.0532	111.711									0.013279328	0.000227168		0.000359116	0.010369955	
10	89.7201	9.97609	92.3927	87.0475			9	74.5516	24.7705	72.2096	76.8936		8	106.499	3.01409	119.215	93.7819		1	89.9545	22.5125	93.061	86.848			2	116.386	5.4105	98.8089	133.962									0.031700691	0.000139375		0.017692492	0.008155326	
10	119.004	0	105.706	132.302			9	74.8068	24.5221	75.6222	73.9913		8	158.994	0.000373427	167.938	150.05		1	89.7805	22.3335	91.7928	87.7683			2	93.3965	12.6907	105.117	81.6761									0.028383116	3.84553E-07		0.002846566	0.000252314	
10	99.9524	0.0461477	135.875	64.0295			9	75.5997	23.7503	87.1577	64.0418		8	139.869	0.021162	118.684	161.054		1	90.9517	20.3253	94.4207	87.4828			2	98.0269	9.98764	104.135	91.9186									0.018673982	0.028409654		0.000809635	0.025761164	
10	121.459	0	188.802	54.116			9	76.8184	22.564	64.745	88.8918		8	111.548	1.28068	152.162	70.9346		1	92.7503	19.6767	101.689	83.8112			2	120.521	3.04719	137.143	103.898									0.020206935	0.007851161		0.000994924	0.034291932	
10	105.532	0	165.28	45.7842			9	78.7763	20.6584	74.0622	83.4904		8	66.7758	32.4363	91.0526	42.499		1	92.2123	18.1541	96.8052	87.6194			2	77.8307	40.0244	86.8422	68.8191									0.000202572	0.000823499		2.39045E-07	0.018361211	
10	125.545	0	70.6674	180.424			9	79.5614	19.8941	77.8435	81.2793		8	166.265	0.000110871	136.742	195.788		1	92.4898	17.5169	96.7783	88.2012			2	85.5983	25.1321	97.5355	73.6611									0.031458408	0.038943582		0.018144239	0.003614801	
10	112.261	0	162.609	61.914			9	80.3551	19.1215	88.926	71.7843		8	121.135	0.815647	181.956	60.3153		1	91.4162	16.9618	86.5753	96.2571			2	102.668	9.28193	81.725	123.612									0.030060195	0.042793141		0.003594104	0.009816723	
10	133.75	0	103.454	164.045			9	80.7761	18.7118	98.6907	62.8616		8	94.2108	7.39236	82.6585	105.763		1	89.6411	16.3186	75.5937	103.689			2	112.327	5.01891	122.772	101.883									0.023029793	6.7351E-06		0.030249067	0.001515785	
10	85.2611	14.3033	108.771	61.7509			9	80.8288	18.6605	96.9438	64.7138		8	158.346	0.000359556	84.8664	231.825		1	92.9025	15.6106	90.5146	95.2904			2	89.0902	13.9696	93.7278	84.4526									0.002278045	0.001257682		1.20481E-05	0.021608645	
10	97.4912	2.43469	112.747	82.2357			9	83.4671	16.0925	108.164	58.7706		8	86.2581	18.1427	80.4299	92.0862		1	94.2266	15.1181	100.145	88.3084			2	114.174	5.31984	109.104	119.243									0.033573765	0.021570446		0.006885793	0.030517534	
10	136.4	0	102.667	170.133			9	84.3085	15.2735	84.1016	84.5153		8	85.5652	15.3531	71.5643	99.5662		1	92.7076	14.7236	80.0643	105.351			2	81.8262	24.0752	75.4504	88.2021									0.012935563	2.12784E-05		0.000338648	0.002966709	
10	79.849	19.5555	97.3912	62.3068			9	85.3599	14.2501	79.1949	91.525		8	112.273	1.2423	93.6816	130.865		1	94.1162	14.3012	93.1191	95.1133			2	121.636	2.78728	128.206	115.065									0.01075668	0.01358668		0.041709078	0.034265045	
10	113.383	0	167.463	59.3019			9	85.6495	13.9682	93.3747	77.9243		8	101.55	4.02379	91.4777	111.623		1	97.0705	14.0501	108.772	85.3691			2	87.2524	15.4884	91.6024	82.9023									0.000968221	6.1438E-05		2.84741E-06	0.005329088	
10	122.167	0	107.591	136.744			9	86.4935	13.1467	92.7357	80.2512		8	123.36	0.32122	102.231	144.488		1	94.5334	13.9502	95.763	93.3039			2	99.0605	9.9774	98.5502	99.5709									0.034207092	0.025345259		0.009573251	0.02802292	
10	72.8893	26.3094	66.6192	79.1594			9	86.89	12.7608	74.11	99.67		8	83.3439	16.2611	104.943	61.7449		1	95.1828	13.143	92.1027	98.2628			2	105.377	7.37594	114.469	96.2849									0.028738709	0.002003907		0.002986462	0.025367241	
10	131.934	0	121.317	142.552			9	88.2051	11.4807	91.257	85.1531		8	170.144	5.10E-05	150.31	189.979		1	95.1821	13.0795	81.7546	108.61			2	109.44	7.47309	98.5864	120.293									0.007090186	0.003731587		9.68546E-05	0.030223894	
10	71.9703	27.2013	91.5387	52.4019			9	88.4025	11.2886	65.5999	111.205		8	187.123	1.34E-06	176.838	197.407		1	95.2329	13.0606	89.5235	100.942			2	108.312	7.31346	104.292	112.331									0.02868937	1.61979E-05		0.002966535	0.002537817	
10	102.035	0	88.7618	115.308			9	88.9132	17.9015	132.19	45.6368		8	66.8315	32.382	66.432	67.231		1	96.0966	12.7445	102.461	89.7325			2	131.299	1.98111	114.818	147.78									0.019960064	0.000120069		0.000962909	0.007562656	
10	122.763	0	169.567	75.9591			9	90.4445	9.30095	65.6022	115.287		8	104.349	2.76528	137.772	70.9265		1	95.7725	12.6048	95.469	96.076			2	103.025	8.02093	116.874	89.1766									0.006791856	6.74556E-09		8.90298E-05	1.6343E-05	
10	144.888	0	129.047	160.729			9	90.5159	9.23142	117.263	63.7685		8	114.901	1.32253	115.794	114.007		1	96.2411	12.1907	95.3716	97.1106			2	120.653	3.17957	120.671	120.634									0.005225604	0.011863687		5.38559E-05	0.034630455	
10	147.56	0	81.5613	213.56			9	90.8163	8.93906	127.117	54.516		8	77.6423	28.3904	84.8386	70.446		1	96.6048	12.0721	88.1567	105.053			2	99.4896	9.8352	121.821	77.1581									0.003100779	1.48169E-05		2.0721E-05	0.002410562	
10	84.5494	14.9939	85.9837	83.1151			9	91.2659	8.50147	130.916	51.6156		8	69.9803	34.9215	58.4597	81.5009		1	96.7921	11.7558	101.318	92.2666			2	102.189	9.51992	94.4852	109.892									0.002623552	0.038663696		1.54174E-05	0.016441521	
10	64.4431	34.5061	61.4835	67.4027			9	91.3546	8.41509	118.642	64.0673		8	61.421	37.6642	50.9278	71.9141		1	97.3955	11.4113	93.5812	101.21			2	111.659	6.86978	95.6239	127.694									0.033095401	0.000214468		0.006086335	0.010086588	
10	76.785	22.5289	77.3204	76.2496			9	91.532	8.24238	104.872	78.1925		8	102.259	3.15896	130.392	74.1262		1	97.4886	11.2071	96.5915	98.3858			2	113.198	5.11338	114.436	111.96									0.032153988	2.22372E-06		0.005027148	0.000771141	
10	115.839	0	80.3592	151.319			9	94.6124	6.71301	89.5473	99.6776		8	87.5083	14.4245	100.586	74.4302		1	98.1372	10.6013	100.898	95.3761			2	91.812	12.2079	85.613	98.011									0.007118899	0.000131291		9.76275E-05	0.00791334	
10	121.212	0	76.6043	165.82			9	94.927	4.93784	65.6741	124.18		8	109.144	2.07664	127.19	91.098		1	99.452	10.5718	87.9191	110.985			2	104.438	9.04057	91.5997	117.277									0.029849422	0.002708543		0.020884959	0.027789295	
10	94.2278	5.60157	120.132	68.3233			9	95.2698	4.60419	60.4912	130.048		8	89.6519	12.543	119.214	60.0897		1	98.6653	10.4313	97.6941	99.6364			2	80.7983	22.9639	81.4444	80.1522									0.03420719	3.52276E-05		0.009577103	0.003936788	
10	180.394	0	159.593	201.196			9	95.4615	6.14735	89.1619	101.761		8	125.012	0.33949	125.087	124.937		1	98.5275	10.329	101.28	95.7754			2	102.002	8.95605	74.7582	129.246									0.022471086	0.032173189		0.030923396	0.022706429	
10	88.7089	10.9574	94.6678	82.7499			9	96.223	6.36173	93.6413	98.8046		8	81.9693	26.4419	82.8208	81.1178		1	98.7306	10.2394	100.325	97.136			2	116.435	2.83861	80.538	152.332									0.009602605	1.44817E-06		0.042187347	0.00058978	
10	127.49	0	194.929	60.05			9	96.4782	6.54322	99.815	93.1414		8	85.1237	14.5235	110.132	60.1159		1	100.202	10.1334	91.4574	108.947			2	135.774	1.05436	87.3169	184.231									0.020639331	1.71182E-09		0.033053839	6.21011E-06	
10	156.119	0	93.7574	218.48			9	97.4566	5.39065	108.5	86.4127		8	185.582	1.64E-06	188.531	182.632		1	99.0897	10.0513	100.08	98.0991			2	114.648	4.95399	111.882	117.415									0.031988791	8.554E-14		0.017136334	3.8957E-09	
10	65.998	32.9971	33.4134	98.5826			9	99.0866	4.32292	113.818	84.3555		8	105.669	3.02809	121.641	89.6976		1	99.4619	10.0035	107.917	91.0072			2	95.768	10.8789	89.9002	101.636									0.009611914	3.40127E-05		0.000178979	0.003860977	
10	116.7	0	121.363	112.036			9	100.686	2.78268	78.8644	122.507		8	98.4921	6.4922	108.568	88.4162		1	99.2569	9.82779	103.96	94.5538			2	117.239	4.41851	90.647	143.832									0.033895267	0.001323242		0.012231269	0.022012439	
10	112.4	0	50.8009	173.998			9	101.719	2.44068	157.325	46.1131		8	104.037	3.69596	117.865	90.2099		1	99.8237	9.82142	98.3712	101.276			2	91.8752	11.679	90.8387	92.9116									0.034124812	2.18525E-08		0.011008217	3.69253E-05	
10	102.7	0	66.377	139.023			9	101.787	3.18248	114.837	88.7361		8	90.9723	13.2406	92.5118	89.4327		1	100.165	9.62177	99.0867	101.243			2	84.161	18.6999	79.3269	88.9952									0.03416025	0.006688665		0.010708658	0.033705047	
10	90.1967	9.51355	66.7753	113.618			9	103.438	2.63544	112.986	93.8887		8	168.927	6.56E-05	139.764	198.091		1	101.878	9.46798	85.4736	118.283			2	91.3825	11.9518	87.6706	95.0944									0.018166949	0.012172534		0.035725537	0.034582138	
10	92.3125	7.46034	81.9249	102.7			9	103.653	2.47189	115.883	91.4219		8	119.172	0.510558	152.615	85.73		1	100.908	9.40445	98.3555	103.461			2	95.4944	22.1258	126.922	64.0671									0.032349053	0.00461564		0.016405542	0.031680211	
10	120.878	0	183.956	57.7994			9	104.352	1.9431	84.6341	124.07		8	128.809	0.140627	151.629	105.99		1	101.122	8.93647	103.128	99.1147			2	77.3624	35.512	82.9928	71.732									0.001193651	0.025813721		4.02337E-06	0.000924698	
10	91.8529	7.90633	91.6533	92.0525			9	104.457	2.41111	102.787	106.127		8	62.9423	36.1789	56.7406	69.144		1	102.717	8.80027	99.2067	106.228			2	105.85	8.23633	101.265	110.434									0.025473811	0.042690062		0.027159436	0.00687944	
10	93.5428	6.26635	84.9714	102.114			9	104.475	2.10372	138.457	70.4933		8	105.952	2.15187	136.635	75.2698		1	103.614	8.74659	86.1606	121.066			2	102.255	8.31916	114.933	89.578									0.024737905	0.000188815		0.001778794	0.009480909	
10	95.9804	3.90077	119.793	72.1683			9	104.942	2.22028	100.969	108.914		8	177.613	1.00E-05	171.408	183.818		1	104.151	8.73604	89.3622	118.94			2	107.226	7.15441	109.497	104.955									0.006695672	0.011199654		8.65864E-05	0.034705451	
10	99.957	0.041737	81.4692	118.445			9	105.208	2.03035	94.8316	115.584		8	93.1324	7.92021	72.7836	113.481		1	104.422	8.69418	93.9842	114.859			2	102.591	9.55842	87.1245	118.058									0.012427756	0.000655438		0.000309881	0.016721161	
10	92.2865	7.48556	129.641	54.9323			9	106.346	1.63353	128.267	84.4243		8	134.608	0.0608851	117.851	151.365		1	101.356	8.66974	108.422	94.2911			2	98.0049	10.0171	103.366	92.6442									0.031780211	2.88649E-05		0.017541183	0.003523607	
10	121.977	0	110.555	133.399			9	106.39	1.62596	140.363	72.4163		8	121.176	0.400453	97.6737	144.678		1	104.621	8.64884	91.8808	117.361			2	112.531	6.42473	101.6	123.463									0.021422425	0.006987379		0.001166215	0.033885463	
10	72.6712	26.5211	66.0216	79.3208			9	106.629	1.52052	90.7622	122.497		8	79.4915	20.0222	100.277	58.7058		1	101.89	8.40174	108.668	95.1123			2	89.301	12.7948	88.5911	90.0109									0.024214993	7.00904E-06		0.001664985	0.001552322	
10	90.8503	8.87931	99.709	81.9915			9	106.932	1.59855	102.103	111.761		8	110.226	1.77774	130.086	90.3671		1	105.169	8.3184	98.5421	111.796			2	91.2126	12.5314	84.9441	97.4812									0.033141669	0.010513384		0.014589299	0.03473737	
10	61.7151	37.1534	48.0727	75.3575			9	107.65	0.282654	65.6101	149.69		8	79.7513	19.7685	55.2536	104.249		1	102.515	8.30515	112.638	92.3913			2	101.896	9.77561	88.0797	115.713									0.028842827	0.002992913		0.022443831	0.028570108	
10	97.4802	2.44529	88.6885	106.272			9	107.719	0.995508	81.024	134.414		8	71.3701	33.0069	72.33	70.4103		1	105.228	8.2496	99.3954	111.061			2	118.672	3.56177	119.956	117.389									0.032727524	5.22661E-05		0.015582749	0.00488529	
10	108.788	0	88.3024	129.274			9	108.268	1.14441	127.027	89.5087		8	116.515	0.650732	87.2263	145.803		1	105.999	8.19995	91.2874	120.711			2	105.603	7.23188	116.331	94.8753									0.003433228	3.42385E-05		2.48667E-05	0.003875166	
10	92.2737	7.49792	71.7841	112.763			9	108.786	0.649176	76.0082	141.563		8	136.482	0.0340055	109.255	163.709		1	102.727	8.19708	106.062	99.393			2	85.8933	16.0887	81.6781	90.1086									0.005608374	0.00479612		6.15658E-05	0.031923873	
10	124.145	0	85.2205	163.069			9	109.265	0.170571	64.9071	153.624		8	123.041	0.372901	105.507	140.575		1	104.01	8.14871	103.226	104.795			2	101.539	9.17497	103.135	99.9432									0.022936765	0.010362773		0.030362143	0.034737601	
10	89.0715	10.6055	89.2045	88.9385			9	111.286	0.671667	113.842	108.73		8	189.583	6.66E-07	196.124	183.043		1	106.309	8.14516	92.2708	120.348			2	82.6789	69.8303	104.037	61.3207									0.021788778	0.001861916		0.001222671	0.024769876	
10	75.3007	23.9693	83.4429	67.1585			9	111.357	0.700723	103.378	119.336		8	96.358	5.95344	76.1325	116.583		1	102.849	7.98812	109.394	96.3034			2	110.521	5.56801	124.561	96.4816									0.020361303	0.017135497		0.001015397	0.000342643	
10	188.957	0	153.629	224.285			9	111.754	0.643594	105.6	117.908		8	139.291	0.0119066	74.3458	204.237		1	102.897	7.96609	109.574	96.2198			2	95.2583	10.8141	94.8599	95.6567									0.00173422	0.00360036		7.53916E-06	0.029963797	
10	164.18	0	152.18	176.179			9	111.972	0.550128	121.922	102.022		8	98.0765	5.6882	64.6168	131.536		1	105.857	7.85636	86.6512	125.064			2	87.2379	18.4155	96.1552	78.3207									0.032813904	0.004178294		0.005719442	0.031018941	
10	75.5197	23.7568	82.6795	68.36			9	113.186	0.446438	167.783	58.5896		8	120.264	0.656721	111.733	128.794		1	105.554	7.70495	105.133	105.974			2	68.1289	74.9832	70.7904	65.4675									0.031631567	0.036361648		0.004587747	0.018867367	
10	111.418	0	105.332	117.504			9	113.308	0.432765	115.744	110.872		8	76.0984	23.3348	94.4541	57.7426		1	103.878	7.69964	114.793	92.9627			2	84.5912	19.4788	89.9726	79.2099									0.004401031	0.030232331		0.040485181	0.001444051	
10	132.876	0	130.775	134.978			9	113.973	0.433431	151.64	76.3061		8	102.024	3.38165	80.7529	123.296		1	107.784	7.6743	101.298	114.27			2	85.313	18.1999	90.3846	80.2414									0.033923908	0.034395194		0.01210879	0.020739975	
10	100.499	0	101.26	99.7368			9	116.552	0.228388	103.528	129.575		8	90.992	12.8303	89.5124	92.4715		1	106.936	7.63784	103.689	110.183			2	93.1219	14.9407	109.705	76.5384									0.034060774	0.031957364		0.01142778	0.022890412	
10	180.067	0	169.05	191.083			9	121.607	0.0352989	80.9668	162.247		8	78.4099	21.0781	94.884	61.9358		1	106.869	7.60096	104.239	109.498			2	99.6925	9.87655	97.9997	101.385									0.012163855	0.039733713		0.000295601	0.015177313	
10	56.6499	42.0689	53.4463	59.8535			9	122.277	0.0597047	149.812	94.7415		8	168.24	7.51E-05	136.796	199.684		1	104.79	7.42061	109.648	99.933			2	115.781	4.05629	124.49	107.071									0.029471055	0.001393014		0.00330409	0.022423046	
10	92.4779	7.29979	106.513	78.443			9	123.867	0.0332809	99.4222	148.312		8	109.838	1.00783	60.6034	159.073		1	109.386	7.41456	96.7988	121.973			2	102.079	8.44388	112.806	91.3514									0.001753397	0.000410106		7.68165E-06	0.013645388	
10	67.9756	31.078	75.9067	60.0444			9	124.703	0.0266326	100.259	149.146		8	97.606	5.04027	121.767	73.4445		1	108.068	7.31776	105.724	110.413			2	87.9118	42.0202	67.9771	107.846									0.008647589	0.008582259		0.00014404	0.034521371	
10	93.387	6.41752	81.265	105.509			9	130.285	0.00536895	119.791	140.778		8	105.854	3.23537	117.993	93.7154		1	108.437	7.27037	105.734	111.139			2	82.8194	19.2939	82.4095	83.2292									0.002184059	0.00034408		0.034806688	0.012601687	
10	89.5884	10.1039	131.213	47.9636			9	131.489	0.00299464	132.651	130.326		8	91.0697	11.9507	86.3331	95.8063		1	105.652	7.176	110.62	100.685			2	119.976	3.09935	134.189	105.764									0.02436814	0.024535757		0.028586292	0.028586407	
10	137.375	0	84.1021	190.647			9	134.171	0.00143794	128.502	139.841		8	101.049	16.9473	147.699	54.3988		1	108.078	7.14935	87.9474	128.209			2	70.648	53.2388	81.9627	59.3332									0.000346415	0.000548878		5.49093E-07	0.015509081	
10	118.288	0	108.655	127.922			9	134.357	0.00196506	165.32	103.393		8	80.8875	28.5817	77.699	84.0761		1	108.596	7.10306	89.0825	128.11			2	88.6728	14.4633	93.7245	83.6211									0.023498852	0.011634484		0.029674017	0.000150065	
10	123.361	0	152.567	94.1542			9	136.214	0.000661961	97.0356	175.393		8	133.195	0.0675331	110.457	155.932		1	106.541	7.08778	122.094	90.9885			2	95.3873	15.0576	117.929	72.8459									0.033575574	0.023573362		0.006889451	0.029236804	
10	53.7154	44.9167	85.0784	22.3525			9	139.838	0.00026816	116.153	163.523		8	70.598	36.3012	66.2272	74.9687		1	105.394	7.03858	113.61	97.1777			2	137.835	1.22065	136.64	139.03									0.004541821	0.042979591		4.1442E-05	0.008502389	
10	129.505	0	133.015	125.995			9	141.412	0.000155865	121.7	161.124		8	118.537	0.694522	102.777	134.297		1	106.478	6.66755	115.683	97.2738			2	105.727	8.28384	86.4948	124.96									0.00022223	8.94352E-08		2.75631E-07	9.6182E-05	
10	103.038	0	73.4754	132.6			9	141.736	0.000140799	119.686	163.786		8	104.069	4.07396	108.838	99.2996		1	109.198	6.61491	111.947	106.449			2	90.8435	14.1998	81.6266	100.06									0.031037236	4.68669E-06		0.01890057	0.001218544	
10	71.7071	27.4567	110.89	32.5243			9	141.743	0.000128987	166.257	117.229		8	104.516	2.62442	82.0684	126.964		1	107.993	6.47263	114.559	101.428			2	99.6668	9.95504	96.2732	103.06									0.022834443	0.001819255		0.030486149	0.024581435	
10	191.645	0	202.333	180.958			9	147.109	8.72E-06	84.3311	209.888		8	106.341	3.27396	109.644	103.039		1	108.845	6.44186	113.926	103.764			2	115.643	4.72499	111.885	119.402									0.03150891	0.000983948		0.004494635	0.019697421	
10	196.38	0	164.899	227.861			9	154.391	8.42E-07	157.173	151.608		8	97.3101	7.35891	106.01	88.6102		1	107.959	6.41407	115.241	100.677			2	109.333	6.09273	134.628	84.0385									0.009608668	2.04204E-05		0.000178854	0.002898024	
10	180.886	0	143.238	218.535			9	158.898	2.66E-07	124.701	193.096		8	100.302	4.96224	93.7793	106.825		1	108.207	6.21767	117.121	99.294			2	99.8385	9.54868	103.533	96.144									0.000320232	0.022560477		4.85615E-07	0.029897288	
10	133.87	0	116.414	151.327			9	161.847	6.80E-08	146.005	177.69		8	113.839	1.09214	96.1479	131.53		1	108.285	6.21753	124.184	92.386			2	110.741	5.50013	122.468	99.0125									0.021157803	0.003828076		0.001126887	0.030407046	
10	63.7331	35.195	89.9643	37.502			9	165.65	1.33E-08	100.605	230.694		8	65.4914	33.6903	72.2837	58.699		1	113.509	5.79514	92.2988	134.719			2	124.422	2.60868	121.594	127.25									0.002383926	0.00223491		1.30389E-05	0.026251532	
10	121.495	0	124.639	118.35			9	180.445	1.71E-11	184.802	176.087		8	106.987	2.94928	103.606	110.368		1	115.399	5.73307	98.5499	132.248			2	108.073	7.98237	95.1262	121.019									0.002712408	2.51216E-06		1.63475E-05	0.000831709	
10	89.2836	10.3997	111.112	67.455			9	185.427	3.47E-12	167.166	203.688		8	130.644	0.111806	110.834	150.455		1	110.115	5.47419	122.77	97.4593			2	93.2818	13.5865	107.478	79.0858									0.032596654	1.33947E-05		0.005469789	0.002273575	
10	95.5298	4.33812	96.7871	94.2724			9	185.431	3.91E-12	162.938	207.923		8	66.4295	32.7744	81.121	51.7381		1	110.478	5.2927	126.183	94.774			2	113.383	5.43482	109.928	116.839									0.015157415	0.034678331		0.000486358	0.020478929	
10	144.939	0	189.235	100.642			9	186.391	2.20E-12	169.159	203.622		8	108.002	2.09644	76.4637	139.541		1	111.604	4.92358	129.092	94.1158			2	105.391	8.4756	99.6671	111.116									0.011884717	3.93664E-05		0.000280978	0.004185636	
10	100.628	0	99.2921	101.963			9	187.473	7.80E-13	191.867	183.08		8	98.2271	7.12385	132.824	63.6307		1	120.255	4.88249	112.974	127.535			2	95.3823	11.0108	104.097	86.6672									0.027158182	0.000160648		0.002422521	0.008755284	
10	223.455	0	192.94	253.97			9	189.972	3.72E-13	179.037	200.907		8	58.674	40.346	41.0083	76.3396		1	119.275	4.66682	122.353	116.197			2	112.468	6.61898	96.1891	128.746									0.020266769	0.016611419		0.001002817	0.033165792	
10	76.5738	22.7338	114.138	39.01			9	190.802	2.64E-13	178.964	202.639		8	98.0487	7.0048	99.2702	96.8272		1	117.593	4.65199	124.013	111.173			2	78.6231	27.4531	78.2276	79.0187									0.031596569	1.66346E-06		0.004560833	0.000643402	
10	71.7933	27.3731	35.442	108.145			9	191.377	2.13E-13	178.151	204.603		8	118.587	0.474462	71.9219	165.252		1	117.333	4.34203	87.9783	146.688			2	92.9978	15.0898	79.7371	106.259									0.015949013	0.034830344		0.037892755	0.020337682	
10	74.0603	25.173	84.0265	64.0942			9	197.245	2.04E-14	175.104	219.386		8	115.176	0.883292	94.8672	135.485		1	127.109	3.10652	131.276	122.942			2	93.877	28.1109	124.62	63.1337									0.019003971	0.000491854		0.034848774	0.014788721	
													7	112.277	3.02959	130.073	94.4816																						0.001718424	0.02280577		7.42271E-06	0.000672013	
													7	72.8028	26.632	55.8152	89.7904																											
													7	98.0098	6.58091	112.441	83.5785																											
													7	97.7087	8.16649	94.4897	100.928																											
													7	108.992	2.68789	100.429	117.556																											
													7	113.376	2.16458	113.331	113.421																											
													7	111.47	0.395733	52.8613	170.079																											
													7	82.7523	17.1917	74.1389	91.3656																											
													7	72.2802	40.0563	66.9861	77.5743																											
													7	77.628	30.988	92.129	63.1269																											
													7	105.736	3.61167	95.9751	115.497																											
													7	86.6673	13.0556	62.49	110.845																											
													7	83.5931	21.3305	100.937	66.2488																											
													7	144.067	0.0429479	145.397	142.736																											
													7	181.943	0.000191922	178.201	185.686																											
													7	140.27	0.136352	120.264	160.276																											
													7	137.936	0.167349	121.656	154.217																											
													7	109.247	3.11021	107.623	110.871																											
													7	110.666	2.16485	98.9811	122.351																											
													7	104.818	3.60676	89.3487	120.288																											
													7	69.404	39.9489	83.9867	54.8212																											
													7	96.0656	7.17108	110.844	81.2868																											
													7	75.7355	31.3292	82.0603	69.4107																											
													7	176.559	0.000800047	75.487	277.632																											
													7	85.3894	16.3817	91.1677	79.6111																											
													7	121.595	0.727935	89.3108	153.879																											
													7	141.166	0.125815	118.428	163.905																											
													7	93.6393	6.22855	66.847	120.432																											
													7	111.576	2.54529	110.835	112.317																											
													7	92.6797	13.49	123.067	62.2922																											
													7	103.55	5.42734	116.357	90.7423																											
													7	74.9122	33.8418	84.7404	65.084																											
													7	107.108	2.94693	92.716	121.5																											
													7	64.0493	47.3308	44.92	83.1786																											
													7	131.425	0.238766	138.535	124.315																											
													7	110.613	1.91719	82.3281	138.897																											
													7	73.5747	92.8319	109.869	37.2809																											
													7	128.341	0.422086	154.55	102.131																											
													7	133.709	0.195424	95.6897	171.727																											
													7	106.37	4.52156	122.972	89.7683																											
													7	141.745	0.101778	108.685	174.806																											
													7	135.699	0.12376	149.899	121.5																											
													7	107.25	2.56767	81.7476	132.752																											
													7	108.954	3.8071	127.482	90.4246																											
													7	78.2346	21.3131	64.2768	92.1924																											
													7	85.9511	17.8282	111.046	60.8566																											
													7	97.5679	12.2803	131.836	63.3001																											
													7	105.344	10.6458	147.128	63.5598																											
													7	66.6203	40.8346	75.6198	57.6209																											
													7	117.632	1.86951	154.942	80.3225																											
													7	59.5883	43.9582	58.579	60.5975																											
													7	115.967	1.37054	107.883	124.05																											
													7	67.3123	40.9195	71.1689	63.4557																											
